2023-11-09 21:00:00.0720–TRACE–2023/11/09 21:00:00:0719| 1|  COM5| S | CommandID     49| FA52010501
2023-11-09 21:16:49.4168–TRACE–2023/11/09 21:16:49:4167| 0|  COM5| S | CommandID     58| FA52010405
2023-11-09 21:16:49.4320–TRACE–2023/11/09 21:16:49:4320| 0|  COM5| R | CommandID     58| FA0104421F0D0A
2023-11-09 21:16:49.5267–TRACE–2023/11/09 21:16:49:5267| 0|  COM5| S | CommandID     59| FA52020405
2023-11-09 21:16:49.5424–TRACE–2023/11/09 21:16:49:5424| 0|  COM5| R | CommandID     59| FA0204232F0D0A
2023-11-09 21:16:49.6346–TRACE–2023/11/09 21:16:49:6346| 0|  COM5| S | CommandID     60| FA52030405
2023-11-09 21:16:49.6526–TRACE–2023/11/09 21:16:49:6526| 0|  COM5| R | CommandID     60| FA03040C120D0A
2023-11-09 21:16:49.7462–TRACE–2023/11/09 21:16:49:7462| 0|  COM5| S | CommandID     61| FA52010501
2023-11-09 21:16:49.7596–TRACE–2023/11/09 21:16:49:7596| 0|  COM5| R | CommandID     61| FA010401280D0A
2023-11-09 21:16:49.8600–TRACE–2023/11/09 21:16:49:8600| 0|  COM5| S | CommandID     62| FA52030501
2023-11-09 21:16:49.8884–TRACE–2023/11/09 21:16:49:8884| 0|  COM5| R | CommandID     62| FA030401040D0A
2023-11-09 21:16:49.9622–TRACE–2023/11/09 21:16:49:9622| 0|  COM5| S | CommandID     63| FA52020501
2023-11-09 21:16:49.9797–TRACE–2023/11/09 21:16:49:9797| 0|  COM5| R | CommandID     63| FA0204011C0D0A
2023-11-09 21:16:50.4635–TRACE–2023/11/09 21:16:50:4635| 0|  COM5| S | CommandID     64| FA52010405
2023-11-09 21:16:50.4798–TRACE–2023/11/09 21:16:50:4798| 0|  COM5| R | CommandID     64| FA01040D320D0A
2023-11-09 21:16:50.5724–TRACE–2023/11/09 21:16:50:5724| 0|  COM5| S | CommandID     65| FA52020405
2023-11-09 21:16:50.5900–TRACE–2023/11/09 21:16:50:5900| 0|  COM5| R | CommandID     65| FA0204441F0D0A
2023-11-09 21:16:50.6824–TRACE–2023/11/09 21:16:50:6824| 0|  COM5| S | CommandID     66| FA52030405
2023-11-09 21:16:50.7217–TRACE–2023/11/09 21:16:50:7217| 0|  COM5| R | CommandID     66| FA030424130D0A
2023-11-09 21:16:50.7836–TRACE–2023/11/09 21:16:50:7836| 0|  COM5| S | CommandID     67| FA52010501
2023-11-09 21:16:50.8068–TRACE–2023/11/09 21:16:50:8068| 0|  COM5| R | CommandID     67| FA010401140D0A
2023-11-09 21:16:50.8959–TRACE–2023/11/09 21:16:50:8959| 0|  COM5| S | CommandID     68| FA52030501
2023-11-09 21:16:50.9169–TRACE–2023/11/09 21:16:50:9169| 0|  COM5| R | CommandID     68| FA0304010C0D0A
2023-11-09 21:16:51.0088–TRACE–2023/11/09 21:16:51:0088| 0|  COM5| S | CommandID     69| FA52020501
2023-11-09 21:16:51.0256–TRACE–2023/11/09 21:16:51:0256| 0|  COM5| R | CommandID     69| FA020401040D0A
2023-11-09 21:16:51.5099–TRACE–2023/11/09 21:16:51:5098| 0|  COM5| S | CommandID     70| FA52010405
2023-11-09 21:16:51.5263–TRACE–2023/11/09 21:16:51:5263| 0|  COM5| R | CommandID     70| FA01040C2C0D0A
2023-11-09 21:16:51.6192–TRACE–2023/11/09 21:16:51:6192| 0|  COM5| S | CommandID     71| FA52020405
2023-11-09 21:16:51.6349–TRACE–2023/11/09 21:16:51:6349| 0|  COM5| R | CommandID     71| FA02044E0A0D0A
2023-11-09 21:16:51.7309–TRACE–2023/11/09 21:16:51:7309| 0|  COM5| S | CommandID     72| FA52030405
2023-11-09 21:16:51.7464–TRACE–2023/11/09 21:16:51:7464| 0|  COM5| R | CommandID     72| FA03041B3C0D0A
2023-11-09 21:16:51.8394–TRACE–2023/11/09 21:16:51:8394| 0|  COM5| S | CommandID     73| FA52010501
2023-11-09 21:16:51.8559–TRACE–2023/11/09 21:16:51:8558| 0|  COM5| R | CommandID     73| FA010401200D0A
2023-11-09 21:16:51.9505–TRACE–2023/11/09 21:16:51:9505| 0|  COM5| S | CommandID     74| FA52030501
2023-11-09 21:16:51.9632–TRACE–2023/11/09 21:16:51:9632| 0|  COM5| R | CommandID     74| FA030401500D0A
2023-11-09 21:16:52.0591–TRACE–2023/11/09 21:16:52:0590| 0|  COM5| S | CommandID     75| FA52020501
2023-11-09 21:16:52.0730–TRACE–2023/11/09 21:16:52:0730| 0|  COM5| R | CommandID     75| FA020401000D0A
2023-11-09 21:16:52.5594–TRACE–2023/11/09 21:16:52:5594| 0|  COM5| S | CommandID     76| FA52010405
2023-11-09 21:16:52.5718–TRACE–2023/11/09 21:16:52:5718| 0|  COM5| R | CommandID     76| FA0104123C0D0A
2023-11-09 21:16:52.6661–TRACE–2023/11/09 21:16:52:6661| 0|  COM5| S | CommandID     77| FA52020405
2023-11-09 21:16:52.6814–TRACE–2023/11/09 21:16:52:6814| 0|  COM5| R | CommandID     77| FA02041A0E0D0A
2023-11-09 21:16:52.7774–TRACE–2023/11/09 21:16:52:7774| 0|  COM5| S | CommandID     78| FA52030405
2023-11-09 21:16:52.7916–TRACE–2023/11/09 21:16:52:7916| 0|  COM5| R | CommandID     78| FA030415330D0A
2023-11-09 21:16:52.8885–TRACE–2023/11/09 21:16:52:8885| 0|  COM5| S | CommandID     79| FA52010501
2023-11-09 21:16:52.9013–TRACE–2023/11/09 21:16:52:9013| 0|  COM5| R | CommandID     79| FA010401340D0A
2023-11-09 21:16:52.9940–TRACE–2023/11/09 21:16:52:9939| 0|  COM5| S | CommandID     80| FA52030501
2023-11-09 21:16:53.0097–TRACE–2023/11/09 21:16:53:0097| 0|  COM5| R | CommandID     80| FA030401280D0A
2023-11-09 21:16:53.1022–TRACE–2023/11/09 21:16:53:1022| 0|  COM5| S | CommandID     81| FA52020501
2023-11-09 21:16:53.1184–TRACE–2023/11/09 21:16:53:1184| 0|  COM5| R | CommandID     81| FA0204011C0D0A
2023-11-09 21:16:53.6049–TRACE–2023/11/09 21:16:53:6049| 0|  COM5| S | CommandID     82| FA57000201
2023-11-09 21:16:53.6184–TRACE–2023/11/09 21:16:53:6184| 0|  COM5| R | CommandID     82| C30D0A
2023-11-09 21:16:55.6203–TRACE–2023/11/09 21:16:55:6203| 0|  COM5| S | CommandID     83| FA52010002
2023-11-09 21:16:55.6364–TRACE–2023/11/09 21:16:55:6364| 0|  COM5| R | CommandID     83| FA010403040D0A
2023-11-09 21:16:55.7318–TRACE–2023/11/09 21:16:55:7318| 0|  COM5| S | CommandID     84| FA52020002
2023-11-09 21:16:55.7440–TRACE–2023/11/09 21:16:55:7440| 0|  COM5| R | CommandID     84| FA020403040D0A
2023-11-09 21:16:55.8409–TRACE–2023/11/09 21:16:55:8409| 0|  COM5| S | CommandID     85| FA52030002
2023-11-09 21:16:55.8712–TRACE–2023/11/09 21:16:55:8712| 0|  COM5| R | CommandID     85| FA030403040D0A
2023-11-09 21:16:55.9519–TRACE–2023/11/09 21:16:55:9519| 0|  COM5| S | CommandID     86| FA52010001
2023-11-09 21:16:55.9798–TRACE–2023/11/09 21:16:55:9798| 0|  COM5| R | CommandID     86| FA010401020D0A
2023-11-09 21:16:56.0565–TRACE–2023/11/09 21:16:56:0565| 0|  COM5| S | CommandID     87| FA52020001
2023-11-09 21:16:56.0733–TRACE–2023/11/09 21:16:56:0732| 0|  COM5| R | CommandID     87| FA020401020D0A
2023-11-09 21:16:56.1715–TRACE–2023/11/09 21:16:56:1715| 0|  COM5| S | CommandID     88| FA52030001
2023-11-09 21:16:56.2008–TRACE–2023/11/09 21:16:56:2008| 0|  COM5| R | CommandID     88| FA030401020D0A
2023-11-09 21:16:56.2756–TRACE–2023/11/09 21:16:56:2755| 0|  COM5| S | CommandID     89| FA52010401
2023-11-09 21:16:56.2930–TRACE–2023/11/09 21:16:56:2930| 0|  COM5| R | CommandID     89| FA010A0101020304050607080D0A
2023-11-09 21:16:56.3874–TRACE–2023/11/09 21:16:56:3874| 0|  COM5| S | CommandID     90| FA52020401
2023-11-09 21:16:56.4174–TRACE–2023/11/09 21:16:56:4174| 0|  COM5| R | CommandID     90| FA020A0101020304050607080D0A
2023-11-09 21:16:56.4989–TRACE–2023/11/09 21:16:56:4989| 0|  COM5| S | CommandID     91| FA52030401
2023-11-09 21:16:56.5282–TRACE–2023/11/09 21:16:56:5282| 0|  COM5| R | CommandID     91| FA030A0101020304050607080D0A
2023-11-09 21:16:56.6135–TRACE–2023/11/09 21:16:56:6135| 0|  COM5| S | CommandID     92| FA52010101
2023-11-09 21:16:56.6410–TRACE–2023/11/09 21:16:56:6410| 0|  COM5| R | CommandID     92| FA0103640D0A
2023-11-09 21:16:56.7152–TRACE–2023/11/09 21:16:56:7152| 0|  COM5| S | CommandID     93| FA52020101
2023-11-09 21:16:56.7289–TRACE–2023/11/09 21:16:56:7289| 0|  COM5| R | CommandID     93| FA0203640D0A
2023-11-09 21:16:56.8249–TRACE–2023/11/09 21:16:56:8249| 0|  COM5| S | CommandID     94| FA52030101
2023-11-09 21:16:56.8396–TRACE–2023/11/09 21:16:56:8395| 0|  COM5| R | CommandID     94| FA0303640D0A
2023-11-09 21:16:56.9311–TRACE–2023/11/09 21:16:56:9311| 0|  COM5| S | CommandID     95| FA52010402
2023-11-09 21:16:56.9480–TRACE–2023/11/09 21:16:56:9480| 0|  COM5| R | CommandID     95| FA010400890D0A
2023-11-09 21:16:57.0453–TRACE–2023/11/09 21:16:57:0453| 0|  COM5| S | CommandID     96| FA52020402
2023-11-09 21:16:57.0732–TRACE–2023/11/09 21:16:57:0732| 0|  COM5| R | CommandID     96| FA020400850D0A
2023-11-09 21:16:57.1514–TRACE–2023/11/09 21:16:57:1514| 0|  COM5| S | CommandID     97| FA52030402
2023-11-09 21:16:57.1668–TRACE–2023/11/09 21:16:57:1668| 0|  COM5| R | CommandID     97| FA030400850D0A
2023-11-09 21:16:57.2617–TRACE–2023/11/09 21:16:57:2617| 0|  COM5| S | CommandID     98| FA52010403
2023-11-09 21:16:57.2746–TRACE–2023/11/09 21:16:57:2746| 0|  COM5| R | CommandID     98| FA01054557550D0A
2023-11-09 21:16:57.3682–TRACE–2023/11/09 21:16:57:3682| 0|  COM5| S | CommandID     99| FA52020403
2023-11-09 21:16:57.3851–TRACE–2023/11/09 21:16:57:3851| 0|  COM5| R | CommandID     99| FA02054557550D0A
2023-11-09 21:16:57.4792–TRACE–2023/11/09 21:16:57:4792| 0|  COM5| S | CommandID    100| FA52030403
2023-11-09 21:16:57.4944–TRACE–2023/11/09 21:16:57:4943| 0|  COM5| R | CommandID    100| FA03054555550D0A
2023-11-09 21:16:57.5901–TRACE–2023/11/09 21:16:57:5901| 0|  COM5| S | CommandID    101| FA52010404
2023-11-09 21:16:57.6046–TRACE–2023/11/09 21:16:57:6046| 0|  COM5| R | CommandID    101| FA01034B0D0A
2023-11-09 21:16:57.6981–TRACE–2023/11/09 21:16:57:6981| 0|  COM5| S | CommandID    102| FA52020404
2023-11-09 21:16:57.7139–TRACE–2023/11/09 21:16:57:7138| 0|  COM5| R | CommandID    102| FA02034B0D0A
2023-11-09 21:16:57.8082–TRACE–2023/11/09 21:16:57:8082| 0|  COM5| S | CommandID    103| FA52030404
2023-11-09 21:16:57.8452–TRACE–2023/11/09 21:16:57:8452| 0|  COM5| R | CommandID    103| FA03034B0D0A
2023-11-09 21:16:57.9185–TRACE–2023/11/09 21:16:57:9185| 0|  COM5| S | CommandID    104| FA52010405
2023-11-09 21:16:57.9321–TRACE–2023/11/09 21:16:57:9321| 0|  COM5| R | CommandID    104| FA010424240D0A
2023-11-09 21:16:58.0252–TRACE–2023/11/09 21:16:58:0252| 0|  COM5| S | CommandID    105| FA52020405
2023-11-09 21:16:58.0417–TRACE–2023/11/09 21:16:58:0417| 0|  COM5| R | CommandID    105| FA0204250F0D0A
2023-11-09 21:16:58.1393–TRACE–2023/11/09 21:16:58:1393| 0|  COM5| S | CommandID    106| FA52030405
2023-11-09 21:16:58.1693–TRACE–2023/11/09 21:16:58:1693| 0|  COM5| R | CommandID    106| FA03040F200D0A
2023-11-09 21:16:58.2436–TRACE–2023/11/09 21:16:58:2436| 0|  COM5| S | CommandID    107| FA52010501
2023-11-09 21:16:58.2598–TRACE–2023/11/09 21:16:58:2598| 0|  COM5| R | CommandID    107| FA0104012C0D0A
2023-11-09 21:16:58.3562–TRACE–2023/11/09 21:16:58:3562| 0|  COM5| S | CommandID    108| FA52030501
2023-11-09 21:16:58.3684–TRACE–2023/11/09 21:16:58:3684| 0|  COM5| R | CommandID    108| FA0304013C0D0A
2023-11-09 21:16:58.4637–TRACE–2023/11/09 21:16:58:4637| 0|  COM5| S | CommandID    109| FA52020501
2023-11-09 21:16:58.4805–TRACE–2023/11/09 21:16:58:4805| 0|  COM5| R | CommandID    109| FA020401400D0A
2023-11-09 21:16:58.9790–TRACE–2023/11/09 21:16:58:9790| 0|  COM5| S | CommandID    110| FA52010405
2023-11-09 21:16:58.9945–TRACE–2023/11/09 21:16:58:9945| 0|  COM5| R | CommandID    110| FA010410130D0A
2023-11-09 21:16:59.0924–TRACE–2023/11/09 21:16:59:0924| 0|  COM5| S | CommandID    111| FA52020405
2023-11-09 21:16:59.1186–TRACE–2023/11/09 21:16:59:1186| 0|  COM5| R | CommandID    111| FA02040A1F0D0A
2023-11-09 21:16:59.2036–TRACE–2023/11/09 21:16:59:2036| 0|  COM5| S | CommandID    112| FA52030405
2023-11-09 21:16:59.2302–TRACE–2023/11/09 21:16:59:2302| 0|  COM5| R | CommandID    112| FA030427200D0A
2023-11-09 21:16:59.3073–TRACE–2023/11/09 21:16:59:3073| 0|  COM5| S | CommandID    113| FA52010501
2023-11-09 21:16:59.3228–TRACE–2023/11/09 21:16:59:3227| 0|  COM5| R | CommandID    113| FA010401340D0A
2023-11-09 21:16:59.4174–TRACE–2023/11/09 21:16:59:4174| 0|  COM5| S | CommandID    114| FA52030501
2023-11-09 21:16:59.4340–TRACE–2023/11/09 21:16:59:4340| 0|  COM5| R | CommandID    114| FA030401240D0A
2023-11-09 21:16:59.5275–TRACE–2023/11/09 21:16:59:5274| 0|  COM5| S | CommandID    115| FA52020501
2023-11-09 21:16:59.5438–TRACE–2023/11/09 21:16:59:5437| 0|  COM5| R | CommandID    115| FA020401180D0A
2023-11-09 21:17:00.0438–TRACE–2023/11/09 21:17:00:0438| 0|  COM5| S | CommandID    116| FA52010405
2023-11-09 21:17:00.0566–TRACE–2023/11/09 21:17:00:0566| 0|  COM5| R | CommandID    116| FA01043C450D0A
2023-11-09 21:17:00.1519–TRACE–2023/11/09 21:17:00:1518| 0|  COM5| S | CommandID    117| FA52020405
2023-11-09 21:17:00.1652–TRACE–2023/11/09 21:17:00:1651| 0|  COM5| R | CommandID    117| FA0204112C0D0A
2023-11-09 21:17:00.2587–TRACE–2023/11/09 21:17:00:2587| 0|  COM5| S | CommandID    118| FA52030405
2023-11-09 21:17:00.2767–TRACE–2023/11/09 21:17:00:2767| 0|  COM5| R | CommandID    118| FA0304441E0D0A
2023-11-09 21:17:00.3708–TRACE–2023/11/09 21:17:00:3708| 0|  COM5| S | CommandID    119| FA52010501
2023-11-09 21:17:00.3850–TRACE–2023/11/09 21:17:00:3850| 0|  COM5| R | CommandID    119| FA0104013C0D0A
2023-11-09 21:17:00.4835–TRACE–2023/11/09 21:17:00:4835| 0|  COM5| S | CommandID    120| FA52030501
2023-11-09 21:17:00.5097–TRACE–2023/11/09 21:17:00:5097| 0|  COM5| R | CommandID    120| FA030401180D0A
2023-11-09 21:17:00.5916–TRACE–2023/11/09 21:17:00:5916| 0|  COM5| S | CommandID    121| FA52020501
2023-11-09 21:17:00.6232–TRACE–2023/11/09 21:17:00:6232| 0|  COM5| R | CommandID    121| FA0204015C0D0A
2023-11-09 21:17:01.1041–TRACE–2023/11/09 21:17:01:1040| 0|  COM5| S | CommandID    122| FA52010405
2023-11-09 21:17:01.1206–TRACE–2023/11/09 21:17:01:1206| 0|  COM5| R | CommandID    122| FA01040C390D0A
2023-11-09 21:17:01.2155–TRACE–2023/11/09 21:17:01:2155| 0|  COM5| S | CommandID    123| FA52020405
2023-11-09 21:17:01.2287–TRACE–2023/11/09 21:17:01:2287| 0|  COM5| R | CommandID    123| FA02041E3E0D0A
2023-11-09 21:17:01.3257–TRACE–2023/11/09 21:17:01:3257| 0|  COM5| S | CommandID    124| FA52030405
2023-11-09 21:17:01.3557–TRACE–2023/11/09 21:17:01:3557| 0|  COM5| R | CommandID    124| FA0304370D0D0A
2023-11-09 21:17:01.4329–TRACE–2023/11/09 21:17:01:4329| 0|  COM5| S | CommandID    125| FA52010501
2023-11-09 21:17:01.4620–TRACE–2023/11/09 21:17:01:4620| 0|  COM5| R | CommandID    125| FA010401500D0A
2023-11-09 21:17:01.5399–TRACE–2023/11/09 21:17:01:5399| 0|  COM5| S | CommandID    126| FA52030501
2023-11-09 21:17:01.5577–TRACE–2023/11/09 21:17:01:5576| 0|  COM5| R | CommandID    126| FA0304015C0D0A
2023-11-09 21:17:01.6519–TRACE–2023/11/09 21:17:01:6519| 0|  COM5| S | CommandID    127| FA52020501
2023-11-09 21:17:01.6657–TRACE–2023/11/09 21:17:01:6657| 0|  COM5| R | CommandID    127| FA020401480D0A
2023-11-09 21:17:02.1531–TRACE–2023/11/09 21:17:02:1531| 0|  COM5| S | CommandID    128| FA52010405
2023-11-09 21:17:02.1659–TRACE–2023/11/09 21:17:02:1659| 0|  COM5| R | CommandID    128| FA01042A280D0A
2023-11-09 21:17:02.2650–TRACE–2023/11/09 21:17:02:2650| 0|  COM5| S | CommandID    129| FA52020405
2023-11-09 21:17:02.2923–TRACE–2023/11/09 21:17:02:2923| 0|  COM5| R | CommandID    129| FA020412400D0A
2023-11-09 21:17:02.3752–TRACE–2023/11/09 21:17:02:3752| 0|  COM5| S | CommandID    130| FA52030405
2023-11-09 21:17:02.4007–TRACE–2023/11/09 21:17:02:4007| 0|  COM5| R | CommandID    130| FA03042E2B0D0A
2023-11-09 21:17:02.4831–TRACE–2023/11/09 21:17:02:4831| 0|  COM5| S | CommandID    131| FA52010501
2023-11-09 21:17:02.5098–TRACE–2023/11/09 21:17:02:5098| 0|  COM5| R | CommandID    131| FA010401180D0A
2023-11-09 21:17:02.5909–TRACE–2023/11/09 21:17:02:5909| 0|  COM5| S | CommandID    132| FA52030501
2023-11-09 21:17:02.6047–TRACE–2023/11/09 21:17:02:6047| 0|  COM5| R | CommandID    132| FA030401400D0A
2023-11-09 21:17:02.6979–TRACE–2023/11/09 21:17:02:6979| 0|  COM5| S | CommandID    133| FA52020501
2023-11-09 21:17:02.7130–TRACE–2023/11/09 21:17:02:7130| 0|  COM5| R | CommandID    133| FA020401600D0A
2023-11-09 21:17:03.1980–TRACE–2023/11/09 21:17:03:1980| 0|  COM5| S | CommandID    134| FA52010405
2023-11-09 21:17:03.2137–TRACE–2023/11/09 21:17:03:2137| 0|  COM5| R | CommandID    134| FA0104110B0D0A
2023-11-09 21:17:03.3062–TRACE–2023/11/09 21:17:03:3061| 0|  COM5| S | CommandID    135| FA52020405
2023-11-09 21:17:03.3450–TRACE–2023/11/09 21:17:03:3450| 0|  COM5| R | CommandID    135| FA0204211F0D0A
2023-11-09 21:17:03.4154–TRACE–2023/11/09 21:17:03:4153| 0|  COM5| S | CommandID    136| FA52030405
2023-11-09 21:17:03.4331–TRACE–2023/11/09 21:17:03:4330| 0|  COM5| R | CommandID    136| FA03044B270D0A
2023-11-09 21:17:03.5271–TRACE–2023/11/09 21:17:03:5271| 0|  COM5| S | CommandID    137| FA52010501
2023-11-09 21:17:03.5421–TRACE–2023/11/09 21:17:03:5421| 0|  COM5| R | CommandID    137| FA010401540D0A
2023-11-09 21:17:03.6382–TRACE–2023/11/09 21:17:03:6382| 0|  COM5| S | CommandID    138| FA52030501
2023-11-09 21:17:03.6654–TRACE–2023/11/09 21:17:03:6654| 0|  COM5| R | CommandID    138| FA030401140D0A
2023-11-09 21:17:03.7440–TRACE–2023/11/09 21:17:03:7440| 0|  COM5| S | CommandID    139| FA52020501
2023-11-09 21:17:03.7592–TRACE–2023/11/09 21:17:03:7592| 0|  COM5| R | CommandID    139| FA020401140D0A
2023-11-09 21:17:04.2447–TRACE–2023/11/09 21:17:04:2447| 0|  COM5| S | CommandID    140| FA52010405
2023-11-09 21:17:04.2603–TRACE–2023/11/09 21:17:04:2603| 0|  COM5| R | CommandID    140| FA01041B280D0A
2023-11-09 21:17:04.3527–TRACE–2023/11/09 21:17:04:3526| 0|  COM5| S | CommandID    141| FA52020405
2023-11-09 21:17:04.3699–TRACE–2023/11/09 21:17:04:3699| 0|  COM5| R | CommandID    141| FA020428310D0A
2023-11-09 21:17:04.4643–TRACE–2023/11/09 21:17:04:4643| 0|  COM5| S | CommandID    142| FA52030405
2023-11-09 21:17:04.4792–TRACE–2023/11/09 21:17:04:4792| 0|  COM5| R | CommandID    142| FA03044F2A0D0A
2023-11-09 21:17:04.5756–TRACE–2023/11/09 21:17:04:5756| 0|  COM5| S | CommandID    143| FA52010501
2023-11-09 21:17:04.6055–TRACE–2023/11/09 21:17:04:6055| 0|  COM5| R | CommandID    143| FA010401500D0A
2023-11-09 21:17:04.6847–TRACE–2023/11/09 21:17:04:6847| 0|  COM5| S | CommandID    144| FA52030501
2023-11-09 21:17:04.6998–TRACE–2023/11/09 21:17:04:6998| 0|  COM5| R | CommandID    144| FA0304015C0D0A
2023-11-09 21:17:04.7944–TRACE–2023/11/09 21:17:04:7944| 0|  COM5| S | CommandID    145| FA52020501
2023-11-09 21:17:04.8291–TRACE–2023/11/09 21:17:04:8291| 0|  COM5| R | CommandID    145| FA0204014C0D0A
2023-11-09 21:17:05.2971–TRACE–2023/11/09 21:17:05:2970| 0|  COM5| S | CommandID    146| FA52010405
2023-11-09 21:17:05.3223–TRACE–2023/11/09 21:17:05:3223| 0|  COM5| R | CommandID    146| FA0104210B0D0A
2023-11-09 21:17:05.4060–TRACE–2023/11/09 21:17:05:4060| 0|  COM5| S | CommandID    147| FA52020405
2023-11-09 21:17:05.4330–TRACE–2023/11/09 21:17:05:4330| 0|  COM5| R | CommandID    147| FA020427100D0A
2023-11-09 21:17:05.5121–TRACE–2023/11/09 21:17:05:5121| 0|  COM5| S | CommandID    148| FA52030405
2023-11-09 21:17:05.5417–TRACE–2023/11/09 21:17:05:5417| 0|  COM5| R | CommandID    148| FA030421390D0A
2023-11-09 21:17:05.6240–TRACE–2023/11/09 21:17:05:6240| 0|  COM5| S | CommandID    149| FA52010501
2023-11-09 21:17:05.6508–TRACE–2023/11/09 21:17:05:6508| 0|  COM5| R | CommandID    149| FA010401100D0A
2023-11-09 21:17:05.7298–TRACE–2023/11/09 21:17:05:7297| 0|  COM5| S | CommandID    150| FA52030501
2023-11-09 21:17:05.7455–TRACE–2023/11/09 21:17:05:7455| 0|  COM5| R | CommandID    150| FA030401080D0A
2023-11-09 21:17:05.8386–TRACE–2023/11/09 21:17:05:8386| 0|  COM5| S | CommandID    151| FA52020501
2023-11-09 21:17:05.8551–TRACE–2023/11/09 21:17:05:8551| 0|  COM5| R | CommandID    151| FA020401000D0A
2023-11-09 21:17:06.3550–TRACE–2023/11/09 21:17:06:3549| 0|  COM5| S | CommandID    152| FA52010405
2023-11-09 21:17:06.3682–TRACE–2023/11/09 21:17:06:3682| 0|  COM5| R | CommandID    152| FA01040F370D0A
2023-11-09 21:17:10.6793–TRACE–2023/11/09 21:17:10:6793| 0|  COM5| S | CommandID      0| FA57000201
2023-11-09 21:17:10.7060–TRACE–2023/11/09 21:17:10:7060| 0|  COM5| R | CommandID      0| C30D0A
2023-11-09 21:17:12.6809–TRACE–2023/11/09 21:17:12:6809| 0|  COM5| S | CommandID      1| FA52010002
2023-11-09 21:17:12.6971–TRACE–2023/11/09 21:17:12:6971| 0|  COM5| R | CommandID      1| FA010403040D0A
2023-11-09 21:17:12.7899–TRACE–2023/11/09 21:17:12:7899| 0|  COM5| S | CommandID      2| FA52020002
2023-11-09 21:17:12.8061–TRACE–2023/11/09 21:17:12:8061| 0|  COM5| R | CommandID      2| FA020403040D0A
