2023-11-29 17:00:00.0026–TRACE–2023/11/29 17:00:00:0025| 0| COM84| S | CommandID  19877| FA52010405
2023-11-29 17:00:12.2527–TRACE–2023/11/29 17:00:12:2527| 0| COM84| S | CommandID  19989| FA52030501
2023-11-29 17:00:12.2941–TRACE–2023/11/29 17:00:12:2941| 0| COM84| R | CommandID  19989| FA030401340D0A
2023-11-29 17:00:12.2994–TRACE–2023/11/29 17:00:12:2994| 0| COM84| S | CommandID  19990| FA52020501
2023-11-29 17:00:12.3236–TRACE–2023/11/29 17:00:12:3236| 0| COM84| R | CommandID  19990| FA020401300D0A
2023-11-29 17:00:14.4404–TRACE–2023/11/29 17:00:14:4404| 0| COM84| S | CommandID  19991| FA52010002
2023-11-29 17:00:14.4564–TRACE–2023/11/29 17:00:14:4564| 0| COM84| R | CommandID  19991| FA010403040D0A
2023-11-29 17:00:14.4731–TRACE–2023/11/29 17:00:14:4731| 0| COM84| S | CommandID  19992| FA52020002
2023-11-29 17:00:14.5112–TRACE–2023/11/29 17:00:14:5111| 0| COM84| R | CommandID  19992| FA020403040D0A
2023-11-29 17:00:14.5191–TRACE–2023/11/29 17:00:14:5190| 0| COM84| S | CommandID  19993| FA52030002
2023-11-29 17:00:14.5575–TRACE–2023/11/29 17:00:14:5574| 0| COM84| R | CommandID  19993| FA030403040D0A
2023-11-29 17:00:14.5575–TRACE–2023/11/29 17:00:14:5608| 0| COM84| S | CommandID  19994| FA52010001
2023-11-29 17:00:14.5860–TRACE–2023/11/29 17:00:14:5860| 0| COM84| R | CommandID  19994| FA010401020D0A
2023-11-29 17:00:14.5982–TRACE–2023/11/29 17:00:14:5982| 0| COM84| S | CommandID  19995| FA52020001
2023-11-29 17:00:14.6313–TRACE–2023/11/29 17:00:14:6313| 0| COM84| R | CommandID  19995| FA020401020D0A
2023-11-29 17:00:14.6313–TRACE–2023/11/29 17:00:14:6380| 0| COM84| S | CommandID  19996| FA52030001
2023-11-29 17:00:14.6648–TRACE–2023/11/29 17:00:14:6648| 0| COM84| R | CommandID  19996| FA030401020D0A
2023-11-29 17:00:14.6648–TRACE–2023/11/29 17:00:14:6695| 0| COM84| S | CommandID  19997| FA52010401
2023-11-29 17:00:14.6993–TRACE–2023/11/29 17:00:14:6992| 0| COM84| R | CommandID  19997| FA010A0101020304050607080D0A
2023-11-29 17:00:14.7232–TRACE–2023/11/29 17:00:14:7232| 0| COM84| S | CommandID  19998| FA52020401
2023-11-29 17:00:14.7700–TRACE–2023/11/29 17:00:14:7700| 0| COM84| R | CommandID  19998| FA020A0101020304050607080D0A
2023-11-29 17:00:14.7700–TRACE–2023/11/29 17:00:14:7750| 0| COM84| S | CommandID  19999| FA52030401
2023-11-29 17:00:14.8157–TRACE–2023/11/29 17:00:14:8156| 0| COM84| R | CommandID  19999| FA030A0101020304050607080D0A
2023-11-29 17:00:14.8157–TRACE–2023/11/29 17:00:14:8230| 0| COM84| S | CommandID  20000| FA52010101
2023-11-29 17:00:14.8557–TRACE–2023/11/29 17:00:14:8557| 0| COM84| R | CommandID  20000| FA0103640D0A
2023-11-29 17:00:14.8660–TRACE–2023/11/29 17:00:14:8659| 0| COM84| S | CommandID  20001| FA52020101
2023-11-29 17:00:14.8953–TRACE–2023/11/29 17:00:14:8953| 0| COM84| R | CommandID  20001| FA0203640D0A
2023-11-29 17:00:14.8953–TRACE–2023/11/29 17:00:14:9020| 0| COM84| S | CommandID  20002| FA52030101
2023-11-29 17:00:14.9320–TRACE–2023/11/29 17:00:14:9319| 0| COM84| R | CommandID  20002| FA0303640D0A
2023-11-29 17:00:14.9597–TRACE–2023/11/29 17:00:14:9597| 0| COM84| S | CommandID  20003| FA52010402
2023-11-29 17:00:14.9936–TRACE–2023/11/29 17:00:14:9936| 0| COM84| R | CommandID  20003| FA010400890D0A
2023-11-29 17:00:14.9936–TRACE–2023/11/29 17:00:15:0010| 0| COM84| S | CommandID  20004| FA52020402
2023-11-29 17:00:15.0317–TRACE–2023/11/29 17:00:15:0317| 0| COM84| R | CommandID  20004| FA020400890D0A
2023-11-29 17:00:15.0410–TRACE–2023/11/29 17:00:15:0410| 0| COM84| S | CommandID  20005| FA52030402
2023-11-29 17:00:15.0726–TRACE–2023/11/29 17:00:15:0725| 0| COM84| R | CommandID  20005| FA030400850D0A
2023-11-29 17:00:15.0910–TRACE–2023/11/29 17:00:15:0909| 0| COM84| S | CommandID  20006| FA52010403
2023-11-29 17:00:15.1192–TRACE–2023/11/29 17:00:15:1190| 0| COM84| R | CommandID  20006| FA01054555550D0A
2023-11-29 17:00:15.1192–TRACE–2023/11/29 17:00:15:1243| 0| COM84| S | CommandID  20007| FA52020403
2023-11-29 17:00:15.1458–TRACE–2023/11/29 17:00:15:1458| 0| COM84| R | CommandID  20007| FA02054157550D0A
2023-11-29 17:00:15.1737–TRACE–2023/11/29 17:00:15:1737| 0| COM84| S | CommandID  20008| FA52030403
2023-11-29 17:00:15.2105–TRACE–2023/11/29 17:00:15:2105| 0| COM84| R | CommandID  20008| FA03054557550D0A
2023-11-29 17:00:15.2105–TRACE–2023/11/29 17:00:15:2173| 0| COM84| S | CommandID  20009| FA52010404
2023-11-29 17:00:15.2608–TRACE–2023/11/29 17:00:15:2608| 0| COM84| R | CommandID  20009| FA01034B0D0A
2023-11-29 17:00:15.2608–TRACE–2023/11/29 17:00:15:2659| 0| COM84| S | CommandID  20010| FA52020404
2023-11-29 17:00:15.2937–TRACE–2023/11/29 17:00:15:2936| 0| COM84| R | CommandID  20010| FA02034B0D0A
2023-11-29 17:00:15.3094–TRACE–2023/11/29 17:00:15:3094| 0| COM84| S | CommandID  20011| FA52030404
2023-11-29 17:00:15.3386–TRACE–2023/11/29 17:00:15:3386| 0| COM84| R | CommandID  20011| FA03034B0D0A
2023-11-29 17:00:15.3461–TRACE–2023/11/29 17:00:15:3461| 0| COM84| S | CommandID  20012| FA52010405
2023-11-29 17:00:15.3855–TRACE–2023/11/29 17:00:15:3855| 0| COM84| R | CommandID  20012| FA01044F2F0D0A
2023-11-29 17:00:15.3855–TRACE–2023/11/29 17:00:15:3905| 0| COM84| S | CommandID  20013| FA52020405
2023-11-29 17:00:15.4170–TRACE–2023/11/29 17:00:15:4170| 0| COM84| R | CommandID  20013| FA020426130D0A
2023-11-29 17:00:15.4387–TRACE–2023/11/29 17:00:15:4387| 0| COM84| S | CommandID  20014| FA52030405
2023-11-29 17:00:15.4772–TRACE–2023/11/29 17:00:15:4771| 0| COM84| R | CommandID  20014| FA0304290E0D0A
2023-11-29 17:00:15.4772–TRACE–2023/11/29 17:00:15:4847| 0| COM84| S | CommandID  20015| FA52010501
2023-11-29 17:00:15.5163–TRACE–2023/11/29 17:00:15:5163| 0| COM84| R | CommandID  20015| FA010401000D0A
2023-11-29 17:00:15.5413–TRACE–2023/11/29 17:00:15:5413| 0| COM84| S | CommandID  20016| FA52030501
2023-11-29 17:00:15.5665–TRACE–2023/11/29 17:00:15:5665| 0| COM84| R | CommandID  20016| FA030401480D0A
2023-11-29 17:00:15.5665–TRACE–2023/11/29 17:00:15:5744| 0| COM84| S | CommandID  20017| FA52020501
2023-11-29 17:00:15.6211–TRACE–2023/11/29 17:00:15:6211| 0| COM84| R | CommandID  20017| FA020401400D0A
2023-11-29 17:00:17.5194–TRACE–2023/11/29 17:00:17:5194| 0| COM84| S | CommandID  20018| FA52010002
2023-11-29 17:00:17.5506–TRACE–2023/11/29 17:00:17:5505| 0| COM84| R | CommandID  20018| FA010403040D0A
2023-11-29 17:00:17.5506–TRACE–2023/11/29 17:00:17:5549| 0| COM84| S | CommandID  20019| FA52020002
2023-11-29 17:00:17.5819–TRACE–2023/11/29 17:00:17:5819| 0| COM84| R | CommandID  20019| FA020403040D0A
2023-11-29 17:00:17.5819–TRACE–2023/11/29 17:00:17:5872| 0| COM84| S | CommandID  20020| FA52030002
2023-11-29 17:00:17.6132–TRACE–2023/11/29 17:00:17:6131| 0| COM84| R | CommandID  20020| FA030403040D0A
2023-11-29 17:00:17.6308–TRACE–2023/11/29 17:00:17:6308| 0| COM84| S | CommandID  20021| FA52010001
2023-11-29 17:00:17.6591–TRACE–2023/11/29 17:00:17:6590| 0| COM84| R | CommandID  20021| FA010401020D0A
2023-11-29 17:00:17.6591–TRACE–2023/11/29 17:00:17:6671| 0| COM84| S | CommandID  20022| FA52020001
2023-11-29 17:00:17.6972–TRACE–2023/11/29 17:00:17:6972| 0| COM84| R | CommandID  20022| FA020401020D0A
2023-11-29 17:00:17.6972–TRACE–2023/11/29 17:00:17:7020| 0| COM84| S | CommandID  20023| FA52030001
2023-11-29 17:00:17.7278–TRACE–2023/11/29 17:00:17:7278| 0| COM84| R | CommandID  20023| FA030401020D0A
2023-11-29 17:00:17.7420–TRACE–2023/11/29 17:00:17:7419| 0| COM84| S | CommandID  20024| FA52010401
2023-11-29 17:00:17.7735–TRACE–2023/11/29 17:00:17:7735| 0| COM84| R | CommandID  20024| FA010A0101020304050607080D0A
2023-11-29 17:00:17.7735–TRACE–2023/11/29 17:00:17:7784| 0| COM84| S | CommandID  20025| FA52020401
2023-11-29 17:00:17.8058–TRACE–2023/11/29 17:00:17:8057| 0| COM84| R | CommandID  20025| FA020A0101020304050607080D0A
2023-11-29 17:00:17.8058–TRACE–2023/11/29 17:00:17:8097| 0| COM84| S | CommandID  20026| FA52030401
2023-11-29 17:00:17.8347–TRACE–2023/11/29 17:00:17:8346| 0| COM84| R | CommandID  20026| FA030A0101020304050607080D0A
2023-11-29 17:00:17.8526–TRACE–2023/11/29 17:00:17:8526| 0| COM84| S | CommandID  20027| FA52010101
2023-11-29 17:00:17.8937–TRACE–2023/11/29 17:00:17:8937| 0| COM84| R | CommandID  20027| FA0103640D0A
2023-11-29 17:00:17.8937–TRACE–2023/11/29 17:00:17:8984| 0| COM84| S | CommandID  20028| FA52020101
2023-11-29 17:00:17.9249–TRACE–2023/11/29 17:00:17:9249| 0| COM84| R | CommandID  20028| FA0203640D0A
2023-11-29 17:00:17.9249–TRACE–2023/11/29 17:00:17:9299| 0| COM84| S | CommandID  20029| FA52030101
2023-11-29 17:00:17.9575–TRACE–2023/11/29 17:00:17:9575| 0| COM84| R | CommandID  20029| FA0303640D0A
2023-11-29 17:00:17.9575–TRACE–2023/11/29 17:00:17:9632| 0| COM84| S | CommandID  20030| FA52010402
2023-11-29 17:00:17.9937–TRACE–2023/11/29 17:00:17:9937| 0| COM84| R | CommandID  20030| FA010400890D0A
2023-11-29 17:00:17.9937–TRACE–2023/11/29 17:00:17:9988| 0| COM84| S | CommandID  20031| FA52020402
2023-11-29 17:00:18.0192–TRACE–2023/11/29 17:00:18:0192| 0| COM84| R | CommandID  20031| FA020400850D0A
2023-11-29 17:00:18.0192–TRACE–2023/11/29 17:00:18:0295| 0| COM84| S | CommandID  20032| FA52030402
2023-11-29 17:00:18.0569–TRACE–2023/11/29 17:00:18:0569| 0| COM84| R | CommandID  20032| FA030400870D0A
2023-11-29 17:00:18.0569–TRACE–2023/11/29 17:00:18:0611| 0| COM84| S | CommandID  20033| FA52010403
2023-11-29 17:00:18.1028–TRACE–2023/11/29 17:00:18:1028| 0| COM84| R | CommandID  20033| FA01054355550D0A
2023-11-29 17:00:18.1028–TRACE–2023/11/29 17:00:18:1074| 0| COM84| S | CommandID  20034| FA52020403
2023-11-29 17:00:18.1369–TRACE–2023/11/29 17:00:18:1369| 0| COM84| R | CommandID  20034| FA02054157550D0A
2023-11-29 17:00:18.1439–TRACE–2023/11/29 17:00:18:1439| 0| COM84| S | CommandID  20035| FA52030403
2023-11-29 17:00:18.1765–TRACE–2023/11/29 17:00:18:1764| 0| COM84| R | CommandID  20035| FA03054159550D0A
2023-11-29 17:00:18.1977–TRACE–2023/11/29 17:00:18:1976| 0| COM84| S | CommandID  20036| FA52010404
2023-11-29 17:00:18.2255–TRACE–2023/11/29 17:00:18:2255| 0| COM84| R | CommandID  20036| FA01034B0D0A
2023-11-29 17:00:18.2255–TRACE–2023/11/29 17:00:18:2295| 0| COM84| S | CommandID  20037| FA52020404
2023-11-29 17:00:18.2525–TRACE–2023/11/29 17:00:18:2525| 0| COM84| R | CommandID  20037| FA02034B0D0A
2023-11-29 17:00:18.2525–TRACE–2023/11/29 17:00:18:2563| 0| COM84| S | CommandID  20038| FA52030404
2023-11-29 17:00:18.2842–TRACE–2023/11/29 17:00:18:2842| 0| COM84| R | CommandID  20038| FA03034B0D0A
2023-11-29 17:00:18.2842–TRACE–2023/11/29 17:00:18:2978| 0| COM84| S | CommandID  20039| FA52010405
2023-11-29 17:00:18.3236–TRACE–2023/11/29 17:00:18:3236| 0| COM84| R | CommandID  20039| FA0104172B0D0A
2023-11-29 17:00:18.3292–TRACE–2023/11/29 17:00:18:3292| 0| COM84| S | CommandID  20040| FA52020405
2023-11-29 17:00:18.3533–TRACE–2023/11/29 17:00:18:3533| 0| COM84| R | CommandID  20040| FA0204162B0D0A
2023-11-29 17:00:18.3630–TRACE–2023/11/29 17:00:18:3630| 0| COM84| S | CommandID  20041| FA52030405
2023-11-29 17:00:18.3857–TRACE–2023/11/29 17:00:18:3857| 0| COM84| R | CommandID  20041| FA03043D170D0A
2023-11-29 17:00:18.3857–TRACE–2023/11/29 17:00:18:3922| 0| COM84| S | CommandID  20042| FA52010501
2023-11-29 17:00:18.4241–TRACE–2023/11/29 17:00:18:4241| 0| COM84| R | CommandID  20042| FA010401500D0A
2023-11-29 17:00:18.4241–TRACE–2023/11/29 17:00:18:4287| 0| COM84| S | CommandID  20043| FA52030501
2023-11-29 17:00:18.4593–TRACE–2023/11/29 17:00:18:4593| 0| COM84| R | CommandID  20043| FA030401480D0A
2023-11-29 17:00:18.4593–TRACE–2023/11/29 17:00:18:4654| 0| COM84| S | CommandID  20044| FA52020501
2023-11-29 17:00:18.4889–TRACE–2023/11/29 17:00:18:4889| 0| COM84| R | CommandID  20044| FA020401440D0A
2023-11-29 17:00:20.5802–TRACE–2023/11/29 17:00:20:5802| 0| COM84| S | CommandID  20045| FA52010002
2023-11-29 17:00:20.5963–TRACE–2023/11/29 17:00:20:5963| 0| COM84| R | CommandID  20045| FA010403040D0A
2023-11-29 17:00:20.5963–TRACE–2023/11/29 17:00:20:6001| 0| COM84| S | CommandID  20046| FA52020002
2023-11-29 17:00:20.6322–TRACE–2023/11/29 17:00:20:6322| 0| COM84| R | CommandID  20046| FA020403040D0A
2023-11-29 17:00:20.6322–TRACE–2023/11/29 17:00:20:6388| 0| COM84| S | CommandID  20047| FA52030002
2023-11-29 17:00:20.6679–TRACE–2023/11/29 17:00:20:6679| 0| COM84| R | CommandID  20047| FA030403040D0A
2023-11-29 17:00:20.6679–TRACE–2023/11/29 17:00:20:6728| 0| COM84| S | CommandID  20048| FA52010001
2023-11-29 17:00:20.6991–TRACE–2023/11/29 17:00:20:6991| 0| COM84| R | CommandID  20048| FA010401020D0A
2023-11-29 17:00:20.7176–TRACE–2023/11/29 17:00:20:7176| 0| COM84| S | CommandID  20049| FA52020001
2023-11-29 17:00:20.7590–TRACE–2023/11/29 17:00:20:7590| 0| COM84| R | CommandID  20049| FA020401020D0A
2023-11-29 17:00:20.7590–TRACE–2023/11/29 17:00:20:7631| 0| COM84| S | CommandID  20050| FA52030001
2023-11-29 17:00:20.7885–TRACE–2023/11/29 17:00:20:7885| 0| COM84| R | CommandID  20050| FA030401020D0A
2023-11-29 17:00:20.7885–TRACE–2023/11/29 17:00:20:7930| 0| COM84| S | CommandID  20051| FA52010401
2023-11-29 17:00:20.8173–TRACE–2023/11/29 17:00:20:8173| 0| COM84| R | CommandID  20051| FA010A0101020304050607080D0A
2023-11-29 17:00:20.8323–TRACE–2023/11/29 17:00:20:8323| 0| COM84| S | CommandID  20052| FA52020401
2023-11-29 17:00:20.8634–TRACE–2023/11/29 17:00:20:8633| 0| COM84| R | CommandID  20052| FA020A0101020304050607080D0A
2023-11-29 17:00:20.8634–TRACE–2023/11/29 17:00:20:8683| 0| COM84| S | CommandID  20053| FA52030401
2023-11-29 17:00:20.9094–TRACE–2023/11/29 17:00:20:9094| 0| COM84| R | CommandID  20053| FA030A0101020304050607080D0A
2023-11-29 17:00:20.9094–TRACE–2023/11/29 17:00:20:9162| 0| COM84| S | CommandID  20054| FA52010101
2023-11-29 17:00:20.9491–TRACE–2023/11/29 17:00:20:9491| 0| COM84| R | CommandID  20054| FA0103640D0A
2023-11-29 17:00:20.9491–TRACE–2023/11/29 17:00:20:9539| 0| COM84| S | CommandID  20055| FA52020101
2023-11-29 17:00:20.9699–TRACE–2023/11/29 17:00:20:9698| 0| COM84| R | CommandID  20055| FA0203640D0A
2023-11-29 17:00:20.9699–TRACE–2023/11/29 17:00:20:9754| 0| COM84| S | CommandID  20056| FA52030101
2023-11-29 17:00:21.0125–TRACE–2023/11/29 17:00:21:0125| 0| COM84| R | CommandID  20056| FA0303640D0A
2023-11-29 17:00:21.0172–TRACE–2023/11/29 17:00:21:0172| 0| COM84| S | CommandID  20057| FA52010402
2023-11-29 17:00:21.0493–TRACE–2023/11/29 17:00:21:0493| 0| COM84| R | CommandID  20057| FA010400870D0A
2023-11-29 17:00:21.0493–TRACE–2023/11/29 17:00:21:0559| 0| COM84| S | CommandID  20058| FA52020402
2023-11-29 17:00:21.0842–TRACE–2023/11/29 17:00:21:0842| 0| COM84| R | CommandID  20058| FA020400850D0A
2023-11-29 17:00:21.0974–TRACE–2023/11/29 17:00:21:0974| 0| COM84| S | CommandID  20059| FA52030402
2023-11-29 17:00:21.1270–TRACE–2023/11/29 17:00:21:1269| 0| COM84| R | CommandID  20059| FA030400870D0A
2023-11-29 17:00:21.1270–TRACE–2023/11/29 17:00:21:1346| 0| COM84| S | CommandID  20060| FA52010403
2023-11-29 17:00:21.1642–TRACE–2023/11/29 17:00:21:1641| 0| COM84| R | CommandID  20060| FA01054159550D0A
2023-11-29 17:00:21.1642–TRACE–2023/11/29 17:00:21:1699| 0| COM84| S | CommandID  20061| FA52020403
2023-11-29 17:00:21.1933–TRACE–2023/11/29 17:00:21:1933| 0| COM84| R | CommandID  20061| FA02054559550D0A
2023-11-29 17:00:21.2125–TRACE–2023/11/29 17:00:21:2124| 0| COM84| S | CommandID  20062| FA52030403
2023-11-29 17:00:21.2407–TRACE–2023/11/29 17:00:21:2407| 0| COM84| R | CommandID  20062| FA03054357550D0A
2023-11-29 17:00:21.2407–TRACE–2023/11/29 17:00:21:2469| 0| COM84| S | CommandID  20063| FA52010404
2023-11-29 17:00:21.2729–TRACE–2023/11/29 17:00:21:2729| 0| COM84| R | CommandID  20063| FA01035F0D0A
2023-11-29 17:00:21.2729–TRACE–2023/11/29 17:00:21:2796| 0| COM84| S | CommandID  20064| FA52020404
2023-11-29 17:00:21.3095–TRACE–2023/11/29 17:00:21:3094| 0| COM84| R | CommandID  20064| FA02034B0D0A
2023-11-29 17:00:21.3274–TRACE–2023/11/29 17:00:21:3274| 0| COM84| S | CommandID  20065| FA52030404
2023-11-29 17:00:21.3737–TRACE–2023/11/29 17:00:21:3737| 0| COM84| R | CommandID  20065| FA03035F0D0A
2023-11-29 17:00:21.3832–TRACE–2023/11/29 17:00:21:3832| 0| COM84| S | CommandID  20066| FA52010405
2023-11-29 17:00:21.4150–TRACE–2023/11/29 17:00:21:4150| 0| COM84| R | CommandID  20066| FA010414430D0A
2023-11-29 17:00:21.4150–TRACE–2023/11/29 17:00:21:4209| 0| COM84| S | CommandID  20067| FA52020405
2023-11-29 17:00:21.4519–TRACE–2023/11/29 17:00:21:4519| 0| COM84| R | CommandID  20067| FA02041D500D0A
2023-11-29 17:00:21.4589–TRACE–2023/11/29 17:00:21:4589| 0| COM84| S | CommandID  20068| FA52030405
2023-11-29 17:00:21.4892–TRACE–2023/11/29 17:00:21:4892| 0| COM84| R | CommandID  20068| FA03044F110D0A
2023-11-29 17:00:21.5051–TRACE–2023/11/29 17:00:21:5051| 0| COM84| S | CommandID  20069| FA52010501
2023-11-29 17:00:21.5408–TRACE–2023/11/29 17:00:21:5408| 0| COM84| R | CommandID  20069| FA010405380D0A
2023-11-29 17:00:21.5408–TRACE–2023/11/29 17:00:21:5455| 0| COM84| S | CommandID  20070| FA52030501
2023-11-29 17:00:21.5766–TRACE–2023/11/29 17:00:21:5765| 0| COM84| R | CommandID  20070| FA0304010C0D0A
2023-11-29 17:00:21.5855–TRACE–2023/11/29 17:00:21:5854| 0| COM84| S | CommandID  20071| FA52020501
2023-11-29 17:00:21.6172–TRACE–2023/11/29 17:00:21:6172| 0| COM84| R | CommandID  20071| FA020401240D0A
2023-11-29 17:00:23.6419–TRACE–2023/11/29 17:00:23:6419| 0| COM84| S | CommandID  20072| FA52010002
2023-11-29 17:00:23.6756–TRACE–2023/11/29 17:00:23:6756| 0| COM84| R | CommandID  20072| FA010403040D0A
2023-11-29 17:00:23.6972–TRACE–2023/11/29 17:00:23:6971| 0| COM84| S | CommandID  20073| FA52020002
2023-11-29 17:00:23.7288–TRACE–2023/11/29 17:00:23:7288| 0| COM84| R | CommandID  20073| FA020403040D0A
2023-11-29 17:00:23.7288–TRACE–2023/11/29 17:00:23:7331| 0| COM84| S | CommandID  20074| FA52030002
2023-11-29 17:00:23.7746–TRACE–2023/11/29 17:00:23:7745| 0| COM84| R | CommandID  20074| FA030403040D0A
2023-11-29 17:00:23.7746–TRACE–2023/11/29 17:00:23:7798| 0| COM84| S | CommandID  20075| FA52010001
2023-11-29 17:00:23.8046–TRACE–2023/11/29 17:00:23:8045| 0| COM84| R | CommandID  20075| FA010401020D0A
2023-11-29 17:00:23.8046–TRACE–2023/11/29 17:00:23:8091| 0| COM84| S | CommandID  20076| FA52020001
2023-11-29 17:00:23.8358–TRACE–2023/11/29 17:00:23:8358| 0| COM84| R | CommandID  20076| FA020401020D0A
2023-11-29 17:00:23.8554–TRACE–2023/11/29 17:00:23:8554| 0| COM84| S | CommandID  20077| FA52030001
2023-11-29 17:00:23.8888–TRACE–2023/11/29 17:00:23:8888| 0| COM84| R | CommandID  20077| FA030401020D0A
2023-11-29 17:00:23.8960–TRACE–2023/11/29 17:00:23:8960| 0| COM84| S | CommandID  20078| FA52010401
2023-11-29 17:00:23.9413–TRACE–2023/11/29 17:00:23:9413| 0| COM84| R | CommandID  20078| FA010A0101020304050607080D0A
2023-11-29 17:00:23.9413–TRACE–2023/11/29 17:00:23:9469| 0| COM84| S | CommandID  20079| FA52020401
2023-11-29 17:00:23.9785–TRACE–2023/11/29 17:00:23:9784| 0| COM84| R | CommandID  20079| FA020A0101020304050607080D0A
2023-11-29 17:00:23.9785–TRACE–2023/11/29 17:00:23:9848| 0| COM84| S | CommandID  20080| FA52030401
2023-11-29 17:00:24.0115–TRACE–2023/11/29 17:00:24:0115| 0| COM84| R | CommandID  20080| FA030A0101020304050607080D0A
2023-11-29 17:00:24.0243–TRACE–2023/11/29 17:00:24:0243| 0| COM84| S | CommandID  20081| FA52010101
2023-11-29 17:00:24.0606–TRACE–2023/11/29 17:00:24:0606| 0| COM84| R | CommandID  20081| FA0103640D0A
2023-11-29 17:00:24.0666–TRACE–2023/11/29 17:00:24:0666| 0| COM84| S | CommandID  20082| FA52020101
2023-11-29 17:00:24.1068–TRACE–2023/11/29 17:00:24:1068| 0| COM84| R | CommandID  20082| FA0203640D0A
2023-11-29 17:00:24.1151–TRACE–2023/11/29 17:00:24:1151| 0| COM84| S | CommandID  20083| FA52030101
2023-11-29 17:00:24.1450–TRACE–2023/11/29 17:00:24:1450| 0| COM84| R | CommandID  20083| FA0303640D0A
2023-11-29 17:00:24.1712–TRACE–2023/11/29 17:00:24:1712| 0| COM84| S | CommandID  20084| FA52010402
2023-11-29 17:00:24.2009–TRACE–2023/11/29 17:00:24:2009| 0| COM84| R | CommandID  20084| FA010400850D0A
2023-11-29 17:00:24.2160–TRACE–2023/11/29 17:00:24:2160| 0| COM84| S | CommandID  20085| FA52020402
2023-11-29 17:00:24.2620–TRACE–2023/11/29 17:00:24:2620| 0| COM84| R | CommandID  20085| FA020400850D0A
